idx,img_id,HSV_CLUSTER,mosaic_idx,mosaic_position,fold,cluster,source,hold_out,METRIC_SCORE
897,ic100_dna-32,6,3073,,1,j,isbi2009,0,0.7334584568492961
898,ic100_dna-33,6,3074,,2,j,isbi2009,0,0.7043085636168342
899,ic100_dna-34,6,3075,,3,j,isbi2009,0,0.7293176732670319
900,ic100_dna-35,6,3076,,0,j,isbi2009,0,0.7896940169701265
901,ic100_dna-36,6,3077,,1,j,isbi2009,0,0.8753017904423679
902,ic100_dna-37,6,3078,,2,j,isbi2009,0,0.5807675534357045
903,ic100_dna-38,6,3079,,3,j,isbi2009,0,0.7498192421144749
904,ic100_dna-39,6,3080,,0,j,isbi2009,0,0.7969808444424545
905,ic100_dna-4,6,3081,,1,j,isbi2009,0,0.71637116439748
906,ic100_dna-40,6,3082,,2,j,isbi2009,0,0.7560502354788069
907,ic100_dna-41,6,3083,,3,j,isbi2009,0,0.7818489495562296
908,ic100_dna-42,6,3084,,0,j,isbi2009,0,0.6849518706905298
909,ic100_dna-43,6,3085,,1,j,isbi2009,0,0.7345688210094989
910,ic100_dna-44,6,3086,,2,j,isbi2009,0,0.8218622643565435
911,ic100_dna-45,6,3087,,3,j,isbi2009,0,0.7232647378646078
912,ic100_dna-46,6,3088,,0,j,isbi2009,0,0.7671262322221984
913,ic100_dna-47,6,3089,,1,j,isbi2009,0,0.8111710620756674
914,ic100_dna-48,6,3090,,2,j,isbi2009,0,0.7980479655777168
915,ic100_dna-49,6,3091,,3,j,isbi2009,0,0.7007760241170569
916,ic100_dna-5,6,3092,,0,j,isbi2009,0,0.9012677798392084
917,ic100_dna-6,6,3093,,1,j,isbi2009,0,0.8014486324711779
918,ic100_dna-7,6,3094,,2,j,isbi2009,0,0.6654491641449062
919,ic100_dna-8,6,3095,,3,j,isbi2009,0,0.8294617038034682
920,ic100_dna-9,6,3096,,0,j,isbi2009,0,0.8233038284133208
921,jw-15min 1_0,7,4000,,0,k,BBBC020,0,0.4950452406121011
922,jw-15min 1_1,7,4000,,0,k,BBBC020,0,0.4798543824506547
923,jw-15min 2_0,7,4001,,1,k,BBBC020,0,0.5169997749640253
924,jw-15min 2_1,7,4001,,1,k,BBBC020,0,0.4560367730772142
925,jw-15min 3_0,7,4002,,2,k,BBBC020,0,0.385514929318556
926,jw-15min 3_1,7,4002,,2,k,BBBC020,0,0.33705523591401604
927,jw-15min 4_0,7,4003,,3,k,BBBC020,0,0.4861124734615005
928,jw-15min 4_1,7,4003,,3,k,BBBC020,0,0.4485619668228364
929,jw-15min 5_0,7,4004,,0,k,BBBC020,0,0.461776258487969
930,jw-15min 5_1,7,4004,,0,k,BBBC020,0,0.3948333242530405
931,jw-1h 1_0,7,4005,,1,k,BBBC020,0,0.42869289775897995
932,jw-1h 1_1,7,4005,,1,k,BBBC020,0,0.34990467513335577
933,jw-1h 2_0,7,4006,,2,k,BBBC020,0,0.6188621815985946
934,jw-1h 2_1,7,4006,,2,k,BBBC020,0,0.6277504869121001
935,jw-1h 3_0,7,4007,,3,k,BBBC020,0,0.4650786029484122
936,jw-1h 3_1,7,4007,,3,k,BBBC020,0,0.453101350854881
937,jw-1h 4_0,7,4008,,0,k,BBBC020,0,0.4272539779197304
938,jw-1h 4_1,7,4008,,0,k,BBBC020,0,0.4052635457780376
939,jw-1h 5_0,7,4009,,1,k,BBBC020,0,0.5409567951573909
940,jw-1h 5_1,7,4009,,1,k,BBBC020,0,0.5033574120938378
941,jw-24h 1_0,7,4010,,2,k,BBBC020,0,0.5874545357295679
942,jw-24h 1_1,7,4010,,2,k,BBBC020,0,0.5704280062869934
943,jw-24h 2_0,7,4011,,3,k,BBBC020,0,0.5936565457359246
944,jw-24h 2_1,7,4011,,3,k,BBBC020,0,0.5791615791817147
945,jw-24h 3_0,7,4012,,0,k,BBBC020,0,0.5488137009189641
946,jw-24h 3_1,7,4012,,0,k,BBBC020,0,0.4933659596217736
947,jw-24h 4_0,7,4013,,1,k,BBBC020,0,0.5094429123000552
948,jw-24h 4_1,7,4013,,1,k,BBBC020,0,0.5038626842574211
949,jw-24h 5_0,7,4014,,2,k,BBBC020,0,0.6115018315018315
950,jw-24h 5_1,7,4014,,2,k,BBBC020,0,0.5824225125694085
951,jw-2h 1_0,7,4015,,3,k,BBBC020,0,0.5021965787910061
952,jw-2h 1_1,7,4015,,3,k,BBBC020,0,0.3942740512651153
953,jw-2h 2_0,7,4016,,0,k,BBBC020,0,0.4460754329747326
954,jw-2h 2_1,7,4016,,0,k,BBBC020,0,0.28304520614167705
955,jw-Kontrolle1_0,7,4017,,1,k,BBBC020,0,0.4006286572555337
956,jw-Kontrolle1_1,7,4017,,1,k,BBBC020,0,0.3748772423462611
957,jw-Kontrolle2_0,7,4018,,2,k,BBBC020,0,0.616533660174552
958,jw-Kontrolle2_1,7,4018,,2,k,BBBC020,0,0.5685289721125966
959,jw-Kontrolle3_0,7,4019,,3,k,BBBC020,0,0.41882074147431736
960,jw-Kontrolle3_1,7,4019,,3,k,BBBC020,0,0.4173179313647103
961,TNBC_01_1,8,5000,,0,l,TNBC,0,0.5375727808187241
962,TNBC_01_2,8,5000,,0,l,TNBC,0,0.4930076534479199
963,TNBC_01_3,8,5000,,0,l,TNBC,0,0.3972749464158133
964,TNBC_01_4,8,5000,,0,l,TNBC,0,0.5782576771158204
965,TNBC_01_5,8,5000,,0,l,TNBC,0,0.3435330179382378
966,TNBC_01_6,8,5000,,0,l,TNBC,0,0.3770176881941588
967,TNBC_01_7,8,5000,,0,l,TNBC,0,0.4820305263235701
968,TNBC_02_1,8,5001,,1,l,TNBC,0,0.5605515205896967
969,TNBC_02_2,8,5001,,1,l,TNBC,0,0.4625294331861973
970,TNBC_02_3,8,5001,,1,l,TNBC,0,0.471544557954675
971,TNBC_03_1,8,5002,,2,l,TNBC,0,0.52877085081939
972,TNBC_03_2,8,5002,,2,l,TNBC,0,0.5622033545276048
973,TNBC_03_3,8,5002,,2,l,TNBC,0,0.47214482957929904
974,TNBC_03_4,8,5002,,2,l,TNBC,0,0.41728955745704377
975,TNBC_03_5,8,5002,,2,l,TNBC,0,0.43782016637239496
976,TNBC_04_1,8,5003,,3,l,TNBC,0,0.5613238890290659
977,TNBC_04_2,8,5003,,3,l,TNBC,0,0.21818181818181814
978,TNBC_04_3,8,5003,,3,l,TNBC,0,0.12447552447552444
979,TNBC_04_4,8,5003,,3,l,TNBC,0,0.37326430736875776
980,TNBC_04_5,8,5003,,3,l,TNBC,0,0.4634920634920634
981,TNBC_04_6,8,5003,,3,l,TNBC,0,0.3663062968247823
982,TNBC_04_7,8,5003,,3,l,TNBC,0,0.3904762058881233
983,TNBC_04_8,8,5003,,3,l,TNBC,0,0.4812187995094209
984,TNBC_05_1,8,5004,,0,l,TNBC,0,0.4168115985381253
985,TNBC_05_2,8,5004,,0,l,TNBC,0,0.4374502651214121
986,TNBC_05_3,8,5004,,0,l,TNBC,0,0.4501838680625799
987,TNBC_05_4,8,5004,,0,l,TNBC,0,0.4722889379441037
988,TNBC_06_1,8,5005,,1,l,TNBC,0,0.4808776639053763
989,TNBC_06_2,8,5005,,1,l,TNBC,0,0.30107015488787864
990,TNBC_06_3,8,5005,,1,l,TNBC,0,0.3628807055619235
991,TNBC_07_1,8,5006,,2,l,TNBC,0,0.4292449353400661
992,TNBC_07_2,8,5006,,2,l,TNBC,0,0.4596677201496585
993,TNBC_07_3,8,5006,,2,l,TNBC,0,0.33766082442419443
994,TNBC_08_1,8,5007,,3,l,TNBC,0,0.4864692117115352
995,TNBC_08_2,8,5007,,3,l,TNBC,0,0.4279814601473624
996,TNBC_08_3,8,5007,,3,l,TNBC,0,0.3897906220036129
997,TNBC_08_4,8,5007,,3,l,TNBC,0,0.3710652262046293
998,TNBC_09_1,8,5008,,0,l,TNBC,0,0.4515016220478501
999,TNBC_09_2,8,5008,,0,l,TNBC,0,0.4205256043548591
1000,TNBC_09_3,8,5008,,0,l,TNBC,0,0.3586676950078882
1001,TNBC_09_4,8,5008,,0,l,TNBC,0,0.3705711652841949
1002,TNBC_09_5,8,5008,,0,l,TNBC,0,0.452819287587014
1003,TNBC_09_6,8,5008,,0,l,TNBC,0,0.45
1004,TNBC_10_1,8,5009,,1,l,TNBC,0,0.4461936393479856
1005,TNBC_10_2,8,5009,,1,l,TNBC,0,0.3501363877572264
1006,TNBC_10_3,8,5009,,1,l,TNBC,0,0.4400240182828828
1007,TNBC_10_4,8,5009,,1,l,TNBC,0,0.4958441558441559
1008,TNBC_11_1,8,5010,,2,l,TNBC,0,0.5712780813338305
1009,TNBC_11_2,8,5010,,2,l,TNBC,0,0.4653360079768645
1010,TNBC_11_3,8,5010,,2,l,TNBC,0,0.3923234557791787
1011,Anaplastic_astrocytoma_-_ki67_-_high_mag,9,6000,,0,m,wikimedia,0,1.0
1012,Ballooning_degeneration_high_mag,9,6001,,1,m,wikimedia,0,1.0
1013,Crooke_Cytokeratins,9,6002,,2,m,wikimedia,0,1.0
1014,Cutaneous_angiosarcoma_(4)_CD31,9,6003,,3,m,wikimedia,0,1.0
1015,Hemangioblastoma_Histology_CD31,9,6004,,0,m,wikimedia,0,1.0
1016,IDH1_GBM_20x,9,6005,,1,m,wikimedia,0,1.0
1017,Low-grade_squamous_intraepithelial_lesion_--_p16_-_intermed_mag,9,6006,,2,m,wikimedia,0,1.0
1018,Lymphoma_-_pleural_fluid_--_intermed_mag,9,6007,,3,m,wikimedia,0,1.0
1019,Measles_pneumonia_-_Histopathology,9,6008,,0,m,wikimedia,0,1.0
1020,Morbillo,9,6009,,1,m,wikimedia,0,1.0
1021,Myopericytoma_actin,9,6010,,2,m,wikimedia,0,1.0
1022,Sarcoidosis_-_Asteroid_bodies_2,9,6011,,3,m,wikimedia,0,1.0
1023,Squamous_carcinoma_-_lung_FNA_--_high_mag,9,6012,,0,m,wikimedia,0,1.0
1024,0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,10,7000,,0,n,stage1,0,1.0
1025,0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,10,7001,,1,n,stage1,0,1.0
1026,0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,10,7002,,2,n,stage1,0,1.0
1027,0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,10,7003,,3,n,stage1,0,1.0
1028,0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,10,7004,,0,n,stage1,0,1.0
1029,0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,10,7005,,1,n,stage1,0,1.0
1030,1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,10,7006,,2,n,stage1,0,1.0
1031,17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,10,7007,,3,n,stage1,0,1.0
1032,1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,10,7008,,0,n,stage1,0,1.0
1033,191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,10,7009,,1,n,stage1,0,1.0
1034,1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,10,7010,,2,n,stage1,0,1.0
1035,1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,10,7011,,3,n,stage1,0,1.0
1036,1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,10,7012,,0,n,stage1,0,1.0
1037,1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,10,7013,,1,n,stage1,0,1.0
1038,259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,10,7014,,2,n,stage1,0,1.0
1039,295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,10,7015,,3,n,stage1,0,1.0
1040,31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,10,7016,,0,n,stage1,0,1.0
1041,336d3e4105766f8ad328a7ee9571e743f376f8cbcf6a969ca7e353fe3235c523,10,7017,,1,n,stage1,0,1.0
1042,38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,10,7018,,2,n,stage1,0,1.0
1043,3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26,10,7019,,3,n,stage1,0,1.0
1044,432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,10,7020,,0,n,stage1,0,1.0
1045,43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,10,7021,,1,n,stage1,0,1.0
1046,44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,10,7022,,2,n,stage1,0,1.0
1047,4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,10,7023,,3,n,stage1,0,1.0
1048,472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,10,7024,,0,n,stage1,0,1.0
1049,4be73d68f433869188fe5e7f09c7f681ed51003da6aa5d19ce368726d8e271ee,10,7025,,1,n,stage1,0,1.0
1050,4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,10,7026,,2,n,stage1,0,1.0
1051,505bc0a3928d8aef5ce441c5a611fdd32e1e8eccdc15cc3a52b88030acb50f81,10,7027,,3,n,stage1,0,1.0
1052,519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,10,7028,,0,n,stage1,0,1.0
1053,51c70bb8a299943b27f8b354571272692d8f2705036a1a9562156c76da5f025b,10,7029,,1,n,stage1,0,1.0
1054,52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,10,7030,,2,n,stage1,0,1.0
1055,53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4,10,7031,,3,n,stage1,0,1.0
1056,550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,10,7032,,0,n,stage1,0,1.0
1057,5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,10,7033,,1,n,stage1,0,1.0
1058,648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,10,7034,,2,n,stage1,0,1.0
1059,697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,10,7035,,3,n,stage1,0,1.0
1060,699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,10,7036,,0,n,stage1,0,1.0
1061,78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,10,7037,,1,n,stage1,0,1.0
1062,7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,10,7038,,2,n,stage1,0,1.0
1063,7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,10,7039,,3,n,stage1,0,1.0
1064,8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,10,7040,,0,n,stage1,0,1.0
1065,8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,10,7041,,1,n,stage1,0,1.0
1066,912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406,10,7042,,2,n,stage1,0,1.0
1067,9ab2d381f90b485a68b82bc07f94397a0373e3215ad20935a958738e55f3cfc2,10,7043,,3,n,stage1,0,1.0
1068,9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,10,7044,,0,n,stage1,0,1.0
1069,a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,10,7045,,1,n,stage1,0,1.0
1070,a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,10,7046,,2,n,stage1,0,1.0
1071,ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,10,7047,,3,n,stage1,0,1.0
1072,ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,10,7048,,0,n,stage1,0,1.0
1073,b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,10,7049,,1,n,stage1,0,1.0
1074,bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,10,7050,,2,n,stage1,0,1.0
1075,c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,10,7051,,3,n,stage1,0,1.0
1076,ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,10,7052,,0,n,stage1,0,1.0
1077,d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,10,7053,,1,n,stage1,0,1.0
1078,d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,10,7054,,2,n,stage1,0,1.0
1079,d8d4bf68a76e4e4c5f21de7ac613451f7115a04db686151e78b8ec0b6a22022b,10,7055,,3,n,stage1,0,1.0
1080,da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,10,7056,,0,n,stage1,0,1.0
1081,dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,10,7057,,1,n,stage1,0,1.0
1082,df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,10,7058,,2,n,stage1,0,1.0
1083,e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258,10,7059,,3,n,stage1,0,1.0
1084,eea70a7948d25a9a791dbcb39228af4ea4049fe5ebdee9c04884be8cca3da835,10,7060,,0,n,stage1,0,1.0
1085,f0d0ab13ff53adc3c4d57e95a5f83d80b06f2cbc0bf002b52cf7b496612e0ce4,10,7061,,1,n,stage1,0,1.0
1086,f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,10,7062,,2,n,stage1,0,1.0
1087,fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,10,7063,,3,n,stage1,0,1.0
1088,fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,10,7064,,0,n,stage1,0,1.0
